"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00010510",3.31279452171316,5.37220946545375,1.37188425344057,3.91593492816955,9.00545373166298e-05,0.00137914507383496
"WBGene00009605",2.75396549885011,5.10705643525653,1.41337816655865,3.61336870491739,0.000302244434897768,0.00355928283984303
"WBGene00009079",1.98870715276657,4.64503819256864,1.52660136579462,3.04273158445056,0.00234441346697747,0.0184054794928532
"WBGene00008590",6.70997986125579,4.47316872264564,1.12814370505621,3.96506996635042,7.33744218316103e-05,0.00117040275801816
"WBGene00012741",2.37469515618603,4.89595782674966,1.4472277523635,3.38299056161269,0.000717010964133161,0.00733194283699803
"WBGene00012293",2.88236777186443,4.13769927165456,1.38850138765135,2.97997489124117,0.00288272011480727,0.0215675069139939
"WBGene00012294",1.99828576112181,4.64969117474921,1.51864654576527,3.06173361254784,0.00220059198332726,0.0175056165898821
"WBGene00044177",3.49235320191212,5.44896486632945,1.35868718184767,4.01046314348785,6.05997598890555e-05,0.000988382083790496
"WBGene00008832",4.66859407103534,3.91903784498234,1.16372777738178,3.36765858919308,0.000758094114472262,0.00766791628343727
"WBGene00007230",1.99542481352195,4.6483484265114,1.5190898204547,3.05995627376401,0.00221369308501728,0.0175056165898821
"WBGene00044206",3.65275466540062,5.51724163535402,1.3495432320259,4.08822889435833,4.3467914797434e-05,0.000729009450227402
"WBGene00009221",4.49596698264987,3.87053104948818,1.17869699711251,3.28373709186496,0.00102440437754544,0.00984985818001163
"WBGene00009487",2.55711478398485,5.0027552627211,1.43566850130763,3.48461727631729,0.000492841431134474,0.00539479445758609
"WBGene00009708",3.6250146058906,5.50766276051092,1.82537375929322,3.0172794653537,0.00255054551922076,0.0196223572728729
"WBGene00009028",3.49907086266751,5.45080417810172,1.36305000337861,3.99897594702377,6.36171442502261e-05,0.00102987158582748
"WBGene00009031",7.27391255813568,6.51347846821866,1.2628007206331,5.15796226735849,2.49651912640107e-07,1.13106185976671e-05
"WBGene00008724",7.78350982189194,5.62248584944931,1.256474460208,4.47481109048452,7.64789005049341e-06,0.000180778386555866
"WBGene00009154",26.8287460076199,8.39436384538412,1.2099077882785,6.93801951413828,3.97634802648106e-12,9.97757481721633e-10
"WBGene00009149",2.00786436947704,4.65424234388068,1.51719044906851,3.06767179211956,0.00215733418406156,0.0173449911640765
"WBGene00009471",2.74053017733935,5.1025256632419,1.40242939919613,3.63834761747483,0.000274392903407262,0.00335232078994191
"WBGene00009470",4.55782678446226,5.83763939375953,1.309011924967,4.45957693922973,8.2121590098926e-06,0.000191814867255117
"WBGene00004026",14.2893920009448,2.85922907023151,0.536124444974429,5.33314437913363,9.65265017801539e-08,5.20445369928698e-06
"WBGene00006585",13.7415720602369,2.79499026261443,0.539767515501059,5.1781372208364,2.24112368645172e-07,1.05187704535331e-05
"WBGene00008620",12.258468018794,7.26302465003291,1.23249680135278,5.89293590219548,3.793936031929e-09,3.86744354254762e-07
"WBGene00044212",1.99971623492173,4.65026278303855,1.53804843129665,3.02348267350602,0.00249883337512159,0.0194114068833694
"WBGene00008575",2.18984928903161,4.77956570666053,1.47276492762296,3.24530114549559,0.00117326476044766,0.0108265619478933
"WBGene00194801",1.81729660712292,4.5123742560425,1.58937865420581,2.83908069615875,0.00452437135543494,0.0304298955905748
"WBGene00138715",2.19414071043139,4.78137453976908,1.48326437912746,3.22354841594846,0.0012661289289399,0.0113777205680495
"WBGene00010292",1.64345982212365,4.3651622748572,1.63044257618063,2.6772867309947,0.00742210873247181,0.0450017075935372
"WBGene00004003",2.03230877314297,4.66610531261571,1.53296546157538,3.04384242800911,0.00233577447299062,0.0183597501949287
"WBGene00013076",12.6795088005097,6.33763810364597,1.23114191056609,5.14777220176985,2.63598330206132e-07,1.16196993666541e-05
"WBGene00206524",1.65160795667896,4.37016368896671,1.63456327471332,2.67359713543863,0.00750425402149976,0.0451223532131469
"WBGene00012684",2.58012871385085,5.01106589565881,1.43280775647901,3.49737490811262,0.00046986101003465,0.0052132197780035
"WBGene00009016",3.11308285924804,5.28514800631379,1.37856621298249,3.83380062309777,0.000126178426105405,0.00180128676567104
"WBGene00012809",6.36884043907404,6.32124097523004,1.28521068030277,4.91844728036408,8.72334038285683e-07,2.8455536328879e-05
"WBGene00012812",10.7445436745174,2.11089781199906,0.544861296223295,3.87419298568414,0.000106978614485142,0.00159709034531137
"WBGene00012827",2.2022888449867,4.78482603041754,1.47737222446654,3.23874102353946,0.00120058532824299,0.0109394115662811
"WBGene00012837",2.01458203023242,4.65739816872529,1.50696782723614,3.09057571405967,0.00199768865606306,0.0166236234593819
"WBGene00012253",23.3925397223994,2.01731754439415,0.38925582275159,5.18249805522249,2.18933649930956e-07,1.04257162930625e-05
"WBGene00008944",6.02617472376146,3.24937600635476,0.886391288058486,3.66584831115845,0.000246520024635932,0.00309287815524004
"WBGene00013771",5.4547507689686,6.09825072877844,1.29658943139614,4.70330127726862,2.55988246340587e-06,7.22972865422508e-05
"WBGene00009171",1.65160795667896,4.37016368896671,1.63456327471332,2.67359713543863,0.00750425402149976,0.0451223532131469
"WBGene00012855",3.09106469493772,5.27886223495628,1.37628604045376,3.83558510352677,0.000125265720261468,0.00180007391847096
"WBGene00017227",1.82015755472277,4.51400955211247,1.56032858969275,2.89298650420893,0.00381597693361863,0.0270602538205738
"WBGene00018024",3.41455460672115,3.43842612697223,1.24016328938906,2.77255919151268,0.00556174034784895,0.0357485655461739
"WBGene00019957",13.0120909940589,2.10834332530116,0.507066536106175,4.15792243260891,3.2115502701931e-05,0.000575608625349993
"WBGene00021325",5.98273174288787,2.87377428682205,0.827040161053122,3.47476993518996,0.000511291654838023,0.0055501942698224
"WBGene00002190",5.27925840929242,2.33833980734748,0.800911251159076,2.91959914904859,0.00350481883795794,0.0254343026683399
"WBGene00017717",5.06499780886291,4.9868529285969,1.2949324819195,3.85105246661571,0.000117611296498323,0.00173596402342773
"WBGene00015782",3.42530294342548,5.43111903102996,1.37981904495536,3.93610963037958,8.28131533992774e-05,0.00129873320379059
"WBGene00002024",6.05000277856065,2.87626731800881,0.817933639263393,3.51650449368862,0.000437269257058417,0.00493087738211517
"WBGene00019619",12.4947063350074,2.49296184949464,0.544155348976355,4.58134217403965,4.62001202227406e-06,0.00011968204615245
"WBGene00016898",4.05834292172492,2.58330909685815,0.943126564329291,2.73909058928404,0.00616093949874459,0.038722513766676
"WBGene00018465",2.88765495881989,4.1393722402485,1.39416561210268,2.969067809674,0.00298704672463313,0.0222206303665981
"WBGene00019780",6.69776256430894,2.75680339193934,0.768643012924491,3.58658485875049,0.000335037068666995,0.00390318184997049
"WBGene00017573",8.00371741839814,6.65126667909142,1.25456282540116,5.30166090085175,1.14753845064509e-07,6.03753294516819e-06
"WBGene00018731",4.61660053779782,2.78913814816106,0.923725479325882,3.01944485735797,0.0025323838760556,0.0195056344833373
"WBGene00006587",47.6065976320046,2.42201009624541,0.30905452616747,7.83683748715908,4.62035405062803e-15,2.00954598841982e-12
"WBGene00019730",14.9544041643394,3.78410293846518,0.643952112301949,5.87637320566908,4.19352330402093e-09,4.08336507991531e-07
"WBGene00019727",7.28105173578785,2.00918901893594,0.678465234536834,2.96137357768603,0.00306270200386396,0.0226030179561182
"WBGene00008602",1.65160795667896,4.37016368896671,1.63456327471332,2.67359713543863,0.00750425402149976,0.0451223532131469
"WBGene00011102",4.79629591654268,2.8606547004687,0.917226351674482,3.11880998103283,0.00181583025040526,0.0153451768829584
"WBGene00000525",1.82830568927808,4.51833895563889,1.55846174515138,2.89922994240709,0.00374080442943324,0.0266430219406359
"WBGene00000752",15.5871810446103,2.52950882488154,0.490915404492636,5.15263689371451,2.56848992888872e-07,1.15564333076345e-05
"WBGene00000277",6.42687821093893,2.43603071877895,0.741893159263155,3.28353306451619,0.00102514618397117,0.00984985818001163
"WBGene00004238",5.2710359747038,2.35249766291155,0.82313615927991,2.85796904484131,0.00426361982396622,0.0290050633280038
"WBGene00007905",4.20200507990843,5.71916356761074,1.33094883612587,4.29705741676599,1.73080375040938e-05,0.000344532372842287
"WBGene00194674",10.3485559675052,2.45887579396619,0.58164449218977,4.22745478893652,2.36349645511841e-05,0.000439300594677849
"WBGene00011684",2.38284329074134,4.89915446773459,1.45392545918137,3.36960497995066,0.000752760109949216,0.00763764690094663
"WBGene00011685",1.82687521547815,4.5176050325138,1.56912493581411,2.87906012415125,0.00398862284709196,0.0275654401000296
"WBGene00012407",4.48781884809456,3.86887775911127,1.17865980142046,3.28243803211808,0.0010291360246891,0.00985915334078075
"WBGene00003369",36.5193184071145,2.1191562989961,0.354517919729683,5.97757174196424,2.26488194787472e-09,2.42230980785814e-07
